date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-07-01,Miami,FL,Miami International Airport,,,,,,,"against anti-immigrant state legislation, against SB 1718",1,rally,,,,,,,,,,,,https://www.tallahassee.com/story/news/local/state/2023/06/29/illegal-immigration-law-and-desantis-protest-marches-across-florida/70361119007/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Milwaukee,WI,,Stand for Peace,,,,Peace Action WI,,"for peace, against war and injustice",0,demonstration,,,,,,,,,,every Saturday since early 2000s,,https://www.peaceactionwi.org/stand_for_peace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Modesto,CA,1601 Celeste Dr,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Nashville,TN,I-440,,count pic,2,3,Patriot Front,,"for white supremacy, for patriotism, united we stand",2,banner drop,,,,,,,,,,"no date specified, so dating to day before post",,https://t.me/PatriotFrontUpdates/15900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,New York,NY,"59 Cooper Square, Manhattan",40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,New York,NY,"Museum of Chinese in America, 215 Centre St",March Against Displacement and Racist Violence,,,,Youth Against Displacement,,"in solidarity with workers at Jing Fong restaurant, against gentrification and displacement from Chinatown, against racism",1,picket,,,,,,,,,,every Thursday thru Sunday,,https://docs.google.com/forms/d/e/1FAIpQLSexLtzOKkZaCS9V-BiKJUeXEUQu0rGczFqAhrC5rBSOW-Qe6w/viewform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,New York,NY,"The Basilica of St. Patrick's Old Cathedral, 263 Mulberry St, Manhattan",,,,,Witness for Life,,"against abortion, for Christian values",2,march; demonstration,on scene in large numbers; SRG; erected barricades outside church and along march route; carried zip cuffs,,,,,,,,20230701-nyc-witnessforlife,,,https://twitter.com/nycforabortion/status/1673838326497812481,https://twitter.com/taliaotg/status/1675126863318884354,https://www.instagram.com/p/CuQM2NeOul-/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,New York,NY,"The Basilica of St. Patrick's Old Cathedral, 263 Mulberry St, Manhattan",,count video,60,80,NYC for Abortion Rights,,"for abortion access, for bodily autonomy, against Christian chauvinism, abortion is a human right, NYPD enables abortion patient harassment, ACAB, abortion is a right, fuck abortion bans",1,counter-protest,on scene in large numbers; SRG; erected barricades outside church and along march route; carried zip cuffs,clinic defense; formed line in front of clinic entrance with umbrellas and banner; jazz band; singing; chalked sidewalk,,,,,,,20230701-nyc-witnessforlife,,,https://twitter.com/nycforabortion/status/1673838326497812481,https://twitter.com/taliaotg/status/1675126863318884354,https://www.instagram.com/p/CuQM2NeOul-/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,New York,NY,"Union Square, Manhattan",Rally & March to Free the Cop City Protesters,,,,Dare to Struggle; Unity and Struggle; Mass Action Defense,,"for dropping charges against Cop City protesters and releasing from jail, against construction of police training city in Atlanta Forest, for environmental conservation, against police brutality, against racism, NYC -> ATL -> France [flames] / police off Earth, cops are the domestic terrorists, free the Cop City protesters / justice for Tortuguita, Cop City will kill again",1,rally; march,on scene; followed marchers on scooters and in vehicles,,,,,,,,,,,https://twitter.com/daretostruggle_/status/1672278108756492289,https://twitter.com/AshAgony/status/1675265688317902848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,New York,NY,"Union Square, Manhattan",Equip Ukraine to Win,,,,Ukrainians in NYC,,"for more military aid to Ukraine, against Russia's invasion and war in Ukraine",0,rally,,,,,,,,,,,,https://www.instagram.com/p/CuFg-WVRoje/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Norcross,GA,,,,,,,,"against LS3P's involvement in construction of Cop City police training facility in Atlanta, for environmental conservation, against police brutality, against racism",1,direct action,,,,,,vandalized home; slashed car tires,,,,"home of LS3P executive Anthony Kenny; date not specified, just says ""on a recent night"", so dating to day before post",,https://scenes.noblogs.org/post/2023/07/02/fun-with-friends-house-visits-vehicles-vandalized/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Oak Harbor,WA,SW Beeksma Dr and SE Pioneer Way,,,,,,,"against overturning Roe v. Wade, for choice and bodily autonomy",1,demonstration,,,,,,,,,,every Saturday,,https://act.wewontgoback.com/event/bans-off-our-bodies-events/4356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Olympia,WA,402 Legion Way SE,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Olympia,WA,Washington State Capitol; Percival Landing,Olympia Pride March and Festival,thousands,2000,2000,Capital City Pride; Olympia Friends Meeting,,"for LGBTQ+ pride, peace / love / unity, trans lives matter, Progress Pride flag, none of us are free until all of us are free, trans hotties, trans and proud, we are all human, same treatment different coverage?, this is what trans looks like, equal coverage now, Rainbow Pride flag",1,march; rally,,parade; festival,,,,,,,,,,"https://www.thejoltnews.com/stories/olympia-pride-march-and-festival-took-advantage-of-sunny-skies-in-olympia,11155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Ontario,OR,"Planned Parenthood - Ontario Health Center, 640 SW 4th Ave",40 Week Journey of Hope,,,,Love Life; Stanton Health Care,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,https://www.argusobserver.com/news/organizers-stage-rally-on-1-year-anniversary-of-roe-v-wade-being-overturned/article_422811c4-111e-11ee-9fd5-6b95c6363757.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Overland Park,KS,Thompson Park,Pride Never Ends,count pic,70,90,Equality Kansas; Mainstream Coalition,elected officials,"against SB 180, against state law that defines man and woman based solely on sex assigned at birth, against anti-trans state legislation, Trans Pride flag, trans rights are human rights, trans people exist",1,rally,,,,,,,,,,,,https://www.kansascity.com/news/local/article276935823.html,https://twitter.com/LGBTQCommission/status/1673859452443738114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Philadelphia,PA,12th St and Filbert St,Dance Party Protest,,,,ACT UP Philly; Young Communist League; Philadelphia Coalition to Stop Hate; We Want Democracy,,"against Moms for Liberty convention, against fascism, protect queer and trans youth, Pansexual Pride flag, Rainbow Pride/Peace flag, respect my existence or expect my resistance, all power to the people!, all you fascists bound to lose, stand up to bullies, dance the hate away, transphobes are not welcome here, people's history / no bans to our bodies and collective self-determination, first M4L came for LGBTQ folks / who will they come for next?, protect our LGBTQ students / Policy 321 is bad news, I [love] CBSD experts / librarians / teachers / school psychologists / listen to the experts, it's okay to be you LGBTQ, they can't stop queer trans joy!, pride pride 365!, hate has no place in Philadelphia!, LGBTQ+ books 4 all, Rainbow Pride flag, read banned books, Trans Pride flag, Moms for Liberty members don't season their food, hey Moms for Liberty: if you're scared of violent pornographic content near your kids just wait until you read your Bible, don't fear ideas fear censors",1,protest,on scene in large numbers; barricades; stood in line behind barricades facing protesters; arrest warnings for protesters standing in certain areas outside hotel,dance party; loud amplified music; occupied intersection and danced in street during red lights; chalked roadway; drag show; free books,,,,,,,,,,https://twitter.com/BigMeanInternet/status/1673363091030183939,https://twitter.com/IdavoxOPP/status/1675204827385569282,https://twitter.com/jnmedina8989/status/1675208087353843714,https://twitter.com/protest_nyc/status/1675217640778768384,https://twitter.com/IdavoxOPP/status/1675195821787062273,https://whyy.org/articles/moms-for-liberty-national-summit-day-3-philadelphia/,https://billypenn.com/2023/07/01/philadelphia-lgbtq-protest-moms-for-liberty-photos/,https://www.instagram.com/p/CuM6oD1A2SJ/,https://www.instagram.com/p/CuKsKWfMeIU/,https://www.instagram.com/p/CuPaTiDrqFH/,https://itsgoingdown.org/gender-fascist-moms-for-liberty-philly-resistance/,,,,,,,,,,,,,,,,,,,
2023-07-01,Philadelphia,PA,12th St and Filbert St,Fabulous Families for Freedom Rally,,,,Philly Children's Movement; Philly Childcare Collective,,"against Moms for Liberty convention, for freedom",1,rally,,,,,,,,,,,,https://twitter.com/BigMeanInternet/status/1673363091030183939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Pickens,SC,Main St,,"around 15,000; estimated 50,000; 50,000-55,000",15000,55000,,elected officials,"for Donald Trump for U.S. president, for patriotism, against President Biden, against election fraud, against indictment of Donald Trump, against corruption, for Supreme Court rulings disallowing affirmative action in college admissions and student debt relief, for reversal of Roe v. Wade, Make America Great Again, American flag, Trump 2024, let's go Brandon",2,rally,on scene; Secret Service,,,more than 50,,,,,,feat. Donald Trump and Marjorie Taylor Greene and Lindsay Graham; many rally-goers treated for heat-related illnesses,,https://www.wspa.com/news/local-news/donald-trump-to-rally-in-pickens/,https://www.dailykos.com/stories/2023/6/30/2178690/-Looking-forward-to-Trump-rally-Saturday-in-town-of-3400-people,https://www.postandcourier.com/politics/at-rally-in-scs-reddest-corner-trump-lashes-out-at-indictments/article_93015f04-1779-11ee-9dce-a7eb40f1a03a.html,https://uk.finance.yahoo.com/news/trump-praises-supreme-court-decisions-200148233.html,https://www.thegardenisland.com/2023/07/01/hawaii-news/politics/trump-returns-to-campaign-rallies-ahead-of-july-4/,https://www.msn.com/en-us/news/politics/trump-takes-over-small-city-in-south-carolina-show-of-force/ar-AA1djeSz,https://www.greenvilleonline.com/story/news/politics/2023/07/01/crowds-react-to-donald-trump-at-july-1-rally-in-pickens-upstate-south-carolina-polls-heat-indictment/70351856007/,https://www.washingtontimes.com/news/2023/jul/1/trump-rallies-voters-independence-day-celebration-/,https://www.msn.com/en-us/news/politics/trump-s-boast-about-75-000-fans-at-his-south-carolina-rally-undercut-by-the-secret-service/ar-AA1dkEsu,https://www.chicagotribune.com/nation-world/ct-aud-nw-trump-south-carolina-rally-20230702-k2pgtrrfifbntgo5vweiravlum-story.html,https://www.wspa.com/news/what-you-need-to-know-about-trumps-rally-in-pickens/,https://www.wspa.com/news/local-news/estimated-50k-attended-trump-rally-in-pickens-city-county-incurred-40k-in-costs/,,,,,,,,,,,,,,,,,,
2023-07-01,Pittsburg,KS,,Pride Never Ends,,,,Equality Kansas; Mainstream Coalition,,"against SB 180, against state law that defines man and woman based solely on sex assigned at birth, against anti-trans state legislation",1,rally,,,,,,,,,,,,https://www.kansascity.com/news/local/article276935823.html,https://twitter.com/LGBTQCommission/status/1673859452443738114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Pittsburgh,PA,McCandless Crossing,Bans Off Our Bodies Rally,,,,,,"for keeping abortions safe and legal for all Pennsylvanians, against 24-hour waiting period and unwanted counseling, for expanding health insurance coverage for abortion care, for mandatory and well-rounded sex education in public schools that discusses abortion as an option",1,rally,,,,,,,,,,,,https://twitter.com/PghProtests/status/1674771096539676674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Plantation,FL,20 NW 46th Ave,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Plymouth,NH,"McDonald's, 11 Ridge View Ln",Flag Wave,,,,,,for patriotism,2,demonstration,,,,,,,,,,every Saturday,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Pomona,CA,217 E McKinley Ave,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Princeton,NJ,"Walmart, 101 Nassau Park Blvd; Princeton Battle Monument",,count pic,14,16,New Jersey European Heritage Association; Embrace Struggle Active Club; Garden State Nationalists,,"for white supremacy, for patriotism, American flag, stand up American patriots, NJEHA flag",2,march; demonstration,,megaphone; handed out flyers,,,,,,,20230701-princeton-neonazis,,,https://twitter.com/BatSignal0161/status/1675144716852101120,https://twitter.com/IdavoxOPP/status/1675206235950403588,https://jerseycounterinfo.noblogs.org/antifascists-kick-njeha-embrace-struggle-active-club-and-garden-state-nationalists-out-of-princeton-nj/,https://twitter.com/IdavoxOPP/status/1675600290337234944,https://idavox.com/index.php/2023/07/02/bus-ted-nj-nazis-surprise-march-halted-by-antifa-who-sends-them-packing-to-local-bus-stop/,https://jerseycounterinfo.noblogs.org/antifascists-kick-njeha-embrace-struggle-active-club-and-garden-state-nationalists-out-of-princeton-nj/,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Princeton,NJ,"Walmart, 101 Nassau Park Blvd; Princeton Battle Monument",,count video,3,4,,antifa,"against white supremacy, against fascism, Nazis go home!",1,counter-protest,,bullhorn; heckled and chanted at demonstrators,,,,,,,20230701-princeton-neonazis,,,https://twitter.com/BatSignal0161/status/1675144716852101120,https://twitter.com/IdavoxOPP/status/1675206235950403588,https://jerseycounterinfo.noblogs.org/antifascists-kick-njeha-embrace-struggle-active-club-and-garden-state-nationalists-out-of-princeton-nj/,https://twitter.com/IdavoxOPP/status/1675600290337234944,https://idavox.com/index.php/2023/07/02/bus-ted-nj-nazis-surprise-march-halted-by-antifa-who-sends-them-packing-to-local-bus-stop/,https://jerseycounterinfo.noblogs.org/antifascists-kick-njeha-embrace-struggle-active-club-and-garden-state-nationalists-out-of-princeton-nj/,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Raleigh,NC,3501 Horton St,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Riverside,CA,6927 Magnolia Ave,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Roanoke,VA,2216 Peters Creek Rd NW,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Rockaway,NJ,Franklin Ave and E Main St,Freedom Rally,,,,,,"for medical freedom, for patriotism",2,rally,,,,,,,,,,"every Saturday except holidays; unclear when it started, we picked it up on 2023-02-11",,https://t.me/USARALLYBOARD/12934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against police terrorism, against mass incarceration, against racial injustice",1,demonstration,,,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,https://www.instagram.com/p/Cn0kEJfNppE/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Rockford,IL,Shorewood Park,Back the Blue Boat Parade,dozens,24,24,,,"in support of police and law enforcement, Thin Blue Line flag, American flag, First Responders flag",2,rally,boat from Winnebago County Sheriff's Office led parade,boat parade,,,,,,,,4th annual,,https://www.wifr.com/2023/07/02/rock-river-packed-4th-annual-back-blue-boat-rally/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Roseburg,OR,Douglas County Fairgrounds,Douglas County Pride 2023,,,,Umpqua Valley Rainbow Collective,families,for LGBTQ+ pride,1,rally,,festival; some festival-goers formed dance line in front of conter-protesters to block view; verbal clashes and pushing with counter-protesters,,,,,,,20230701-roseburg-pride,,,https://www.umpquavalleyrainbowcollective.org/douglas-county-pride-2023,https://www.instagram.com/p/CtxlkjzNmK2/,https://kpic.com/news/local/douglas-county-pride-celebration-set-for-saturday-at-fairgrounds,https://www.kezi.com/news/roseburg-lgbtq-pride-event-protested-by-christian-evangelical-group/article_dbebd270-1941-11ee-8820-7330bb0012a3.html,,,,,,,,,,,,,,,,,,,,,,,,,,
